,Idx_Sample,Ref.,Mixture Code in Ref,FA (kg/m3),GGBFS (kg/m3),Total Na2SiO3 (kg in 1m3 of mix),Total NaOH (kg in 1m3 mix),"NaOH
Concentration (M)",Superplasticizer (kg in 1m3 mix),7-d Cubic compressive strength (MPa),28-d Cubic compressive strength (MPa),90-d Cubic compressive strength (MPa) ,365-d Cubic compressive strength (MPa) ,7-d Cylindrical compressive strength (MPa),28-d Cylindrical compressive strength (MPa),56-d Cylindrical compressive strength (MPa) ,90-d Cylindrical compressive strength (MPa),180-d Ec (MPa) ,28-d WA (%),28-d Porosity/AVPV (%),28-d Water permeability (mm),28-d Abrasion resistance (mm),28-d UPV (m/s),28-d sorptivity(m/s^0.5),Slump (mm),flowtable,Seeting I,Setting F,"CO2 Footprint
(kg/m³)",% FA in Mix,% GGBFS in Mix,"Na2SiO3
Concentration (M)","NaOH / Na2SiO3
Volume Ratio","NaOH / Na2SiO3
Mass Ratio"
589,1622,[101],G19,120.0,360.0,160.0,80.0,8.0,0.0,45.2459,49.8769,53.2922,,,,,,,,,11.6608,,,,,604.64,,,132.14992,5.084745762711865,12.45674740484429,0.0,0.0,0.5
590,1623,[101],G20,120.0,360.0,171.4,68.6,8.0,0.0,42.7086,47.3402,49.2176,,,,,,,,,12.3,,,,,616.925,,,129.27328,5.084745762711865,12.45674740484429,0.0,0.0,0.4002333722287047
591,1624,[101],G21,120.0,360.0,180.0,60.0,8.0,0.0,38.0186,44.8013,48.8347,,,,,,,,,12.4286,,,,,633.335,,,127.10256,5.084745762711865,12.45674740484429,0.0,0.0,0.3333333333333333
592,1625,[101],G22,120.0,360.0,186.7,53.4,8.0,0.0,35.6341,43.6449,46.1388,,,,,,,,,12.7486,,,,,647.635,,,125.47343999999998,5.084745762711865,12.45674740484429,0.0,0.0,0.286020353508302
593,1626,[101],G23,120.0,360.0,192.0,48.0,8.0,0.0,33.7096,40.4923,45.5994,,,,,,,,,12.8776,,,,,655.923,,,124.07472,5.084745762711865,12.45674740484429,0.0,0.0,0.25
594,1627,[101],G24,120.0,360.0,196.4,43.6,8.0,0.0,34.7065,39.1869,44.2929,,,,,,,,,13.5167,,,,,668.25,,,122.96432,5.084745762711865,12.45674740484429,0.0,0.0,0.2219959266802444
595,1628,[101],G25,120.0,360.0,160.0,80.0,10.0,0.0,55.3153,57.8378,60.7207,,,,,,,,,11.8593,,,,,587.618,,,144.34976,5.084745762711865,12.45674740484429,0.0,0.0,0.5
596,1629,[101],G26,120.0,360.0,171.4,68.6,10.0,0.0,53.8739,56.2162,57.8378,,,,,,,,,11.8603,,,,,599.919,,,139.73432,5.084745762711865,12.45674740484429,0.0,0.0,0.4002333722287047
597,1630,[101],G27,120.0,360.0,180.0,60.0,10.0,0.0,49.3694,54.2342,53.3333,,,,,,,,,12.3081,,,,,622.351,,,136.25279999999998,5.084745762711865,12.45674740484429,0.0,0.0,0.3333333333333333
598,1631,[101],G28,120.0,360.0,186.7,53.4,10.0,0.0,47.027,52.4324,52.973,,,,,,,,,12.8834,,,,,642.749,,,133.61687999999998,5.084745762711865,12.45674740484429,0.0,0.0,0.286020353508302
599,1632,[101],G29,120.0,360.0,192.0,48.0,10.0,0.0,46.4865,52.7928,58.018,,,,,,,,,12.6291,,,,,659.16,,,131.39424,5.084745762711865,12.45674740484429,0.0,0.0,0.25
600,1633,[101],G30,120.0,360.0,196.4,43.7,10.0,0.0,42.3423,47.7477,53.5135,,,,,,,,,13.2688,,,,,663.355,,,129.6902,5.084745762711865,12.45674740484429,0.0,0.0,0.2225050916496945
601,1634,[101],G31,120.0,360.0,160.0,80.0,12.0,0.0,56.3916,59.1157,62.5768,,,,,,,,,10.4619,,,,,568.571,,,156.55584,5.084745762711865,12.45674740484429,0.0,0.0,0.5
602,1635,[101],G32,120.0,360.0,171.4,68.6,12.0,0.0,55.903,57.9035,61.0026,,,,,,,,,11.6121,,,,,580.881,,,150.20112,5.084745762711865,12.45674740484429,0.0,0.0,0.4002333722287047
603,1636,[101],G33,120.0,360.0,180.0,60.0,12.0,0.0,50.5275,57.597,57.9805,,,,,,,,,11.4855,,,,,583.087,,,145.40735999999998,5.084745762711865,12.45674740484429,0.0,0.0,0.3333333333333333
604,1637,[101],G34,120.0,360.0,186.7,53.4,12.0,0.0,50.2199,56.205,58.0341,,,,,,,,,11.3589,,,,,599.498,,,141.76416,5.084745762711865,12.45674740484429,0.0,0.0,0.286020353508302
605,1638,[101],G35,120.0,360.0,192.0,48.0,12.0,0.0,45.5699,54.9901,59.174,,,,,,,,,11.8064,,,,,607.725,,,138.71808,5.084745762711865,12.45674740484429,0.0,0.0,0.25
606,1639,[101],G36,120.0,360.0,196.4,43.7,12.0,0.0,43.0876,49.2549,56.1507,,,,,,,,,12.1266,,,,,616.021,,,136.35719999999998,5.084745762711865,12.45674740484429,0.0,0.0,0.2225050916496945
607,1640,[102],GPC 1 -12M,,390.0,150.0,60.0,12.0,0.0,30.33,43.17,,,,,,,,,,,,,,,,,,137.6256,0.0,13.448275862068964,13.035031951499262,1.32588,0.4
608,1641,[102],GPC 2 -12M,,312.0,150.0,60.0,12.0,0.0,26.25,40.13,,,,,,,,,,,,,,,,,,133.5696,0.0,10.758620689655173,13.035031951499262,1.32588,0.4
609,1642,[102],GPC 3 -12M,,234.0,150.0,60.0,12.0,0.0,23.09,36.54,,,,,,,,,,,,,,,,,,129.5136,0.0,8.068965517241379,13.035031951499262,1.32588,0.4
610,1643,[102],GPC 4 -12M,,156.0,150.0,60.0,12.0,0.0,17.74,28.77,,,,,,,,,,,,,,,,,,125.4576,0.0,5.379310344827586,13.035031951499262,1.32588,0.4
611,1644,[102],GPC 5 -12M,,78.0,150.0,60.0,12.0,0.0,15.47,22.89,,,,,,,,,,,,,,,,,,121.4016,0.0,2.689655172413793,13.035031951499262,1.32588,0.4
612,1645,[102],GPC 6 -12M,,,150.0,60.0,12.0,0.0,11.52,20.07,,,,,,,,,,,,,,,,,,117.3456,0.0,0.0,13.035031951499262,1.32588,0.4
613,1646,[102],GPC 1 -14M,,390.0,150.0,60.0,14.0,0.0,33.33,45.57,,,,,,,,,,,,,,,,,,146.8176,0.0,13.448275862068964,13.035031951499262,1.1364685714285714,0.4
614,1647,[102],GPC 2 -14M,,312.0,150.0,60.0,14.0,0.0,28.79,42.81,,,,,,,,,,,,,,,,,,142.76160000000002,0.0,10.758620689655173,13.035031951499262,1.1364685714285714,0.4
615,1648,[102],GPC 3 -14M,,234.0,150.0,60.0,14.0,0.0,24.35,38.4,,,,,,,,,,,,,,,,,,138.7056,0.0,8.068965517241379,13.035031951499262,1.1364685714285714,0.4
616,1649,[102],GPC 4 -14M,,156.0,150.0,60.0,14.0,0.0,21.04,33.55,,,,,,,,,,,,,,,,,,134.64960000000002,0.0,5.379310344827586,13.035031951499262,1.1364685714285714,0.4
617,1650,[102],GPC 5 -14M,,78.0,150.0,60.0,14.0,0.0,18.39,27.11,,,,,,,,,,,,,,,,,,130.5936,0.0,2.689655172413793,13.035031951499262,1.1364685714285714,0.4
618,1651,[102],GPC 6 -14M,,,150.0,60.0,14.0,0.0,14.03,23.68,,,,,,,,,,,,,,,,,,126.5376,0.0,0.0,13.035031951499262,1.1364685714285714,0.4
619,1652,[102],GPC 1 -16M,,390.0,150.0,60.0,16.0,0.0,29.99,42.49,,,,,,,,,,,,,,,,,,156.0096,0.0,13.448275862068964,13.035031951499262,0.99441,0.4
620,1653,[102],GPC 2 -16M,,312.0,150.0,60.0,16.0,0.0,25.57,39.95,,,,,,,,,,,,,,,,,,151.9536,0.0,10.758620689655173,13.035031951499262,0.99441,0.4
621,1654,[102],GPC 3 -16M,,234.0,150.0,60.0,16.0,0.0,23.24,36.11,,,,,,,,,,,,,,,,,,147.8976,0.0,8.068965517241379,13.035031951499262,0.99441,0.4
622,1655,[102],GPC 4 -16M,,156.0,150.0,60.0,16.0,0.0,18.13,29.21,,,,,,,,,,,,,,,,,,143.8416,0.0,5.379310344827586,13.035031951499262,0.99441,0.4
623,1656,[102],GPC 5 -16M,,78.0,150.0,60.0,16.0,0.0,14.22,21.33,,,,,,,,,,,,,,,,,,139.7856,0.0,2.689655172413793,13.035031951499262,0.99441,0.4
624,1657,[102],GPC 6 -16M,,,150.0,60.0,16.0,0.0,10.86,19.42,,,,,,,,,,,,,,,,,,135.7296,0.0,0.0,13.035031951499262,0.99441,0.4
625,1682,[104],1,427.0,,106.75,42.7,8.0,0.0,,33.86,,,,,,,,,,,,,,,,,,84.68379999999999,17.644628099173552,0.0,0.0,0.0,0.4
626,1683,[104],2,427.0,,106.75,42.7,8.0,0.0,,35.2,,,,,,,,,,,,,,,,,,97.51713333333332,17.644628099173552,0.0,0.0,0.0,0.4
627,1684,[104],3,427.0,,106.75,42.7,8.0,0.0,,38.17,,,,,,,,,,,,,,,,,,110.35046666666668,17.644628099173552,0.0,0.0,0.0,0.4
628,1685,[104],4,427.0,,106.75,42.7,8.0,0.0,,38.88,,,,,,,,,,,,,,,,,,123.1838,17.644628099173552,0.0,0.0,0.0,0.4
629,1686,[104],5,427.0,,106.75,42.7,10.0,0.0,,37.63,,,,,,,,,,,,,,,,,,91.22544,17.644628099173552,0.0,0.0,0.0,0.4
630,1687,[104],6,427.0,,106.75,42.7,10.0,0.0,,39.21,,,,,,,,,,,,,,,,,,104.05877333333332,17.644628099173552,0.0,0.0,0.0,0.4
631,1688,[104],7,427.0,,106.75,42.7,10.0,0.0,,42.11,,,,,,,,,,,,,,,,,,116.89210666666668,17.644628099173552,0.0,0.0,0.0,0.4
632,1689,[104],8,427.0,,106.75,42.7,10.0,0.0,,43.5,,,,,,,,,,,,,,,,,,129.72544,17.644628099173552,0.0,0.0,0.0,0.4
633,1690,[104],9,427.0,,106.75,42.7,12.0,0.0,,40.33,,,,,,,,,,,,,,,,,,97.76708,17.644628099173552,0.0,0.0,0.0,0.4
634,1691,[104],10,427.0,,106.75,42.7,12.0,0.0,,41.82,,,,,,,,,,,,,,,,,,110.60041333333334,17.644628099173552,0.0,0.0,0.0,0.4
635,1692,[104],11,427.0,,106.75,42.7,12.0,0.0,,44.47,,,,,,,,,,,,,,,,,,123.43374666666668,17.644628099173552,0.0,0.0,0.0,0.4
636,1693,[104],12,427.0,,106.75,42.7,12.0,0.0,,44.89,,,,,,,,,,,,,,,,,,136.26708,17.644628099173552,0.0,0.0,0.0,0.4
637,1694,[104],13,427.0,,106.75,42.7,14.0,0.0,,42.57,,,,,,,,,,,,,,,,,,104.30872,17.644628099173552,0.0,0.0,0.0,0.4
638,1695,[104],14,427.0,,106.75,42.7,14.0,0.0,,43.54,,,,,,,,,,,,,,,,,,117.14205333333334,17.644628099173552,0.0,0.0,0.0,0.4
639,1696,[104],15,427.0,,106.75,42.7,14.0,0.0,,46.23,,,,,,,,,,,,,,,,,,129.97538666666668,17.644628099173552,0.0,0.0,0.0,0.4
640,1697,[104],16,427.0,,106.75,42.7,14.0,0.0,,46.86,,,,,,,,,,,,,,,,,,142.80872,17.644628099173552,0.0,0.0,0.0,0.4
641,1698,[104],17,427.0,,106.75,42.7,16.0,0.0,,40.73,,,,,,,,,,,,,,,,,,110.85036,17.644628099173552,0.0,0.0,0.0,0.4
642,1699,[104],18,427.0,,106.75,42.7,16.0,0.0,,41.93,,,,,,,,,,,,,,,,,,123.68369333333334,17.644628099173552,0.0,0.0,0.0,0.4
643,1700,[104],19,427.0,,106.75,42.7,16.0,0.0,,44.67,,,,,,,,,,,,,,,,,,136.51702666666668,17.644628099173552,0.0,0.0,0.0,0.4
644,1701,[104],20,427.0,,106.75,42.7,16.0,0.0,,45.37,,,,,,,,,,,,,,,,,,149.35036,17.644628099173552,0.0,0.0,0.0,0.4
645,1702,[104],21,427.0,,76.25,30.5,14.0,0.0,,42.37,,,,,,,,,,,,,,,,,,105.91210666666667,17.644628099173552,0.0,0.0,0.0,0.4
646,1703,[104],22,427.0,,91.5,36.6,14.0,0.0,,44.67,,,,,,,,,,,,,,,,,,117.94374666666668,17.644628099173552,0.0,0.0,0.0,0.4
647,1704,[104],23,427.0,,122.0,48.8,14.0,0.0,,46.16,,,,,,,,,,,,,,,,,,142.00702666666666,17.644628099173552,0.0,0.0,0.0,0.3999999999999999
648,1705,[104],24,427.0,,137.25,54.9,14.0,0.0,,45.87,,,,,,,,,,,,,,,,,,154.03866666666667,17.644628099173552,0.0,0.0,0.0,0.3999999999999999
649,1706,[104],25,427.0,,114.9615385,34.48846154,14.0,0.0,,45.65,,,,,,,,,,,,,,,,,,124.12548667756668,17.644628099173552,0.0,0.0,0.0,0.2999999999130144
650,1707,[104],26,427.0,,110.7037037,38.7462963,14.0,0.0,,46.16,,,,,,,,,,,,,,,,,,127.15876815461668,17.644628099173552,0.0,0.0,0.0,0.3500000000451655
651,1708,[104],27,427.0,,103.0689655,46.38103448,14.0,0.0,,45.57,,,,,,,,,,,,,,,,,,132.5977556253167,17.644628099173552,0.0,0.0,0.0,0.4500000000485111
652,1709,[104],28,427.0,,99.63333333,49.81666667,14.0,0.0,,43.89,,,,,,,,,,,,,,,,,,135.04529999241666,17.644628099173552,0.0,0.0,0.0,0.500000000050184
653,1710,[104],pre 1,427.0,,106.75,42.7,14.0,0.0,,46.86,,,,,,,,,,,,,,,,,,117.14205333333334,17.644628099173552,0.0,0.0,0.0,0.4
654,1711,[104],pre 2,427.0,,106.75,42.7,14.0,0.0,,47.58,,,,,,,,,,,,,,,,,,117.14205333333334,17.644628099173552,0.0,0.0,0.0,0.4
655,1712,[104],pre 3,427.0,,106.75,42.7,14.0,0.0,,47.92,,,,,,,,,,,,,,,,,,117.14205333333334,17.644628099173552,0.0,0.0,0.0,0.4
656,1713,[105],Mix 1,350.0,150.0,120.0,80.0,14.0,7.5,,66.23,,,,,,,,,,,,,,40.0,,,,160.14,16.666666666666664,5.1194539249146755,11.39808291004424,1.65625,0.6666666666666666
657,1714,[105],Mix 2,280.0,120.0,120.0,80.0,14.0,4.8,,56.42,,,,,,,,,,,,,,62.0,,,,153.8768,13.333333333333334,4.09556313993174,11.39808291004424,1.65625,0.6666666666666666
658,1715,[105],Mix 3,233.0,100.0,120.0,80.0,14.0,2.5,,49.58,,,,,,,,,,,,,,75.0,,,,148.6224,11.095238095238097,3.4129692832764507,11.39808291004424,1.65625,0.6666666666666666
659,1716,[105],Mix 4,200.0,85.0,120.0,80.0,14.0,0.0,,39.6,,,,,,,,,,,,,,110.0,,,,143.2792,9.523809523809524,2.901023890784983,11.39808291004424,1.65625,0.6666666666666666
660,1717,[105],Mix 5,175.0,75.0,120.0,80.0,14.0,0.0,,32.73,,,,,,,,,,,,,,160.0,,,,142.8656,8.333333333333332,2.5597269624573378,11.39808291004424,1.65625,0.6666666666666666
661,1718,[106],,280.0,,126.0,84.0,12.0,0.0,2.9,25.4,,,,,,,,,,,,,,,,,,132.6688,11.570247933884298,0.0,0.0,0.0,0.6666666666666666
662,1719,[106],,280.0,,126.0,84.0,12.0,0.0,2.9,24.4,,,,,,,,,,,,,,,,,,132.6688,11.570247933884298,0.0,0.0,0.0,0.6666666666666666
663,1720,[106],,280.0,,126.0,84.0,12.0,0.0,40.8,43.3,,,,,,,,,,,,,,,,,,167.96046666666666,11.570247933884298,0.0,0.0,0.0,0.6666666666666666
664,1721,[106],,280.0,,126.0,84.0,12.0,0.0,42.7,49.1,,,,,,,,,,,,,,,,,,167.96046666666666,11.570247933884298,0.0,0.0,0.0,0.6666666666666666
665,1722,[106],,280.0,,126.0,84.0,12.0,0.0,45.2,48.1,,,,,,,,,,,,,,,,,,167.96046666666666,11.570247933884298,0.0,0.0,0.0,0.6666666666666666
666,1723,[106],,280.0,,126.0,84.0,12.0,0.0,44.1,49.1,,,,,,,,,,,,,,,,,,167.96046666666666,11.570247933884298,0.0,0.0,0.0,0.6666666666666666
667,1724,[106],,280.0,,126.0,84.0,12.0,0.0,7.1,20.2,,,,,,,,,,,,,,,,,,144.4288,11.570247933884298,0.0,0.0,0.0,0.6666666666666666
668,1725,[106],,280.0,,126.0,84.0,12.0,0.0,7.5,25.2,,,,,,,,,,,,,,,,,,144.4288,11.570247933884298,0.0,0.0,0.0,0.6666666666666666
669,1726,[106],,280.0,,126.0,84.0,12.0,0.0,46.1,51.0,,,,,,,,,,,,,,,,,,179.72046666666665,11.570247933884298,0.0,0.0,0.0,0.6666666666666666
670,1727,[106],,280.0,,126.0,84.0,12.0,0.0,47.5,51.9,,,,,,,,,,,,,,,,,,179.72046666666665,11.570247933884298,0.0,0.0,0.0,0.6666666666666666
671,1728,[106],,280.0,,126.0,84.0,12.0,0.0,48.6,51.9,,,,,,,,,,,,,,,,,,179.72046666666665,11.570247933884298,0.0,0.0,0.0,0.6666666666666666
672,1729,[106],,280.0,,126.0,84.0,12.0,0.0,49.8,52.6,,,,,,,,,,,,,,,,,,179.72046666666665,11.570247933884298,0.0,0.0,0.0,0.6666666666666666
673,1730,[107],1,,400.0,101.82,58.18,10.0,12.0,41.13,44.92,,,,,,,,,9.9,,,,,,,,,136.3718133333333,0.0,13.745704467353953,12.221448467966573,2.1309667796110783,0.5714005107051661
674,1731,[107],2,,400.0,137.65,42.35,10.0,12.0,41.91,42.73,,,,,,,,,8.91,,,,,,,,,156.22203333333334,0.0,13.745704467353953,12.221448467966573,1.1473957954958227,0.3076643661460225
675,1732,[107],3,,400.0,142.86,57.14,10.0,12.0,40.59,48.74,,,,,,,,,9.74,,,,,,,,,188.5039733333333,0.0,13.745704467353953,12.221448467966573,1.491645579588408,0.3999720005599887
676,1733,[107],4,,400.0,114.29,45.71,10.0,12.0,66.18,68.63,,,,,,,,,6.53,,,,,,,,,211.51732666666663,0.0,13.745704467353953,12.221448467966573,1.4915542151544317,0.3999475019686762
677,1734,[107],5,,400.0,114.55,65.45,10.0,12.0,62.0,64.19,,,,,,,,,6.84,,,,,,,,,149.55896666666666,0.0,13.745704467353953,12.221448467966573,2.130838880401571,0.571366215626364
678,1735,[107],6,,400.0,152.94,47.06,10.0,12.0,58.4,67.44,,,,,,,,,6.85,,,,,,,,,187.61982666666668,0.0,13.745704467353953,12.221448467966573,1.1475375147116516,0.3077023669412841
679,1736,[107],7,,400.0,114.29,45.71,10.0,12.0,47.16,56.85,,,,,,,,,7.22,,,,,,,,,195.47566,0.0,13.745704467353953,12.221448467966573,1.4915542151544317,0.3999475019686762
680,1737,[107],8,,400.0,132.0,48.0,10.0,12.0,49.35,52.38,,,,,,,,,8.15,,,,,,,,,261.18260000000004,0.0,13.745704467353953,12.221448467966573,1.3561363636363637,0.3636363636363636
681,1738,[107],9,,400.0,127.27,72.73,10.0,12.0,55.51,64.4,,,,,,,,,6.14,,,,,,,,,162.75018,0.0,13.745704467353953,12.221448467966573,2.131197012257405,0.5714622456195491
682,1739,[107],10,,400.0,122.35,37.65,12.0,12.0,53.56,61.39,,,,,,,,,8.49,,,,,,,,,172.30461333333335,0.0,13.745704467353953,12.221448467966573,0.9563476961585616,0.3077237433592154
683,1740,[107],11,,400.0,128.57,51.43,12.0,12.0,53.26,54.5,,,,,,,,,6.37,,,,,,,,,148.53758933333333,0.0,13.745704467353953,12.221448467966573,1.2431733442871586,0.400015555728397
684,1741,[107],12,,400.0,127.27,72.73,12.0,12.0,55.57,57.07,,,,,,,,,7.02,,,,,,,,,186.72574933333337,0.0,13.745704467353953,12.221448467966573,1.7759975102145042,0.5714622456195491
685,1742,[107],13,,400.0,101.82,58.18,12.0,12.0,75.53,75.77,,,,,,,,,5.46,,,,,,,,,186.99332266666664,0.0,13.745704467353953,12.221448467966573,1.7758056496758985,0.5714005107051661
686,1743,[107],14,,400.0,137.65,42.35,12.0,12.0,61.29,68.09,,,,,,,,,6.44,,,,,,,,,223.6683866666667,0.0,13.745704467353953,12.221448467966573,0.9561631629131856,0.3076643661460225
687,1744,[107],15,,400.0,142.86,57.14,12.0,12.0,45.31,56.49,,,,,,,,,7.58,,,,,,,,,161.96615466666665,0.0,13.745704467353953,12.221448467966573,1.24303798299034,0.3999720005599887
688,1745,[107],16,,400.0,114.29,45.71,12.0,12.0,68.93,76.59,,,,,,,,,7.3,,,,,,,,,144.728432,0.0,13.745704467353953,12.221448467966573,1.2429618459620264,0.3999475019686762
689,1746,[107],17,,400.0,114.55,65.45,12.0,12.0,34.36,49.29,,,,,,,,,6.9,,,,,,,,,220.54424,0.0,13.745704467353953,12.221448467966573,1.775699067001309,0.571366215626364
690,1747,[107],18,,400.0,152.94,47.06,12.0,12.0,45.28,45.79,,,,,,,,,8.95,,,,,,,,,275.037752,0.0,13.745704467353953,12.221448467966573,0.9562812622597096,0.3077023669412841
691,1748,[107],19,,400.0,114.29,45.71,14.0,12.0,62.95,68.76,,,,,,,,,5.69,,,,,,,,,164.56453733333333,0.0,13.745704467353953,12.221448467966573,1.0653958679674511,0.3999475019686762
692,1749,[107],20,,400.0,114.55,65.45,14.0,12.0,43.41,48.23,,,,,,,,,7.82,,,,,,,,,204.90451333333337,0.0,13.745704467353953,12.221448467966573,1.522027771715408,0.571366215626364
693,1750,[107],21,,400.0,152.94,47.06,14.0,12.0,64.89,72.71,,,,,,,,,6.44,,,,,,,,,160.33067733333334,0.0,13.745704467353953,12.221448467966573,0.8196696533654655,0.3077023669412841
694,1751,[107],22,,400.0,122.35,37.65,14.0,12.0,61.08,78.42,,,,,,,,,5.19,,,,,,,,,142.78092666666666,0.0,13.745704467353953,12.221448467966573,0.8197265967073385,0.3077237433592154
695,1752,[107],23,,400.0,128.57,51.43,14.0,12.0,68.19,77.4,,,,,,,,,5.86,,,,,,,,,198.12499866666667,0.0,13.745704467353953,12.221448467966573,1.065577152246136,0.400015555728397
696,1753,[107],24,,400.0,127.27,72.73,14.0,12.0,42.28,46.98,,,,,,,,,10.1,,,,,,,,,258.8263186666667,0.0,13.745704467353953,12.221448467966573,1.5222835801838608,0.5714622456195491
697,1754,[107],25,,400.0,101.82,58.18,14.0,12.0,52.52,53.23,,,,,,,,,7.95,,,,,,,,,276.11483200000004,0.0,13.745704467353953,12.221448467966573,1.5221191282936273,0.5714005107051661
698,1755,[107],26,,400.0,137.65,42.35,14.0,12.0,61.86,78.01,,,,,,,,,5.26,,,,,,,,,156.36474,0.0,13.745704467353953,12.221448467966573,0.819568425354159,0.3076643661460225
699,1756,[107],27,,400.0,142.86,57.14,14.0,12.0,37.83,40.58,,,,,,,,,10.7,,,,,,,,,231.678336,0.0,13.745704467353953,12.221448467966573,1.0654611282774344,0.3999720005599887
